hurricane_name,date,time,lat,lon,wind_mph,pressure_mb,storm_type ,city,state,zipcode
Hurricane-Fiona,9/21/2022,2:00:00 PM,25.1,-71.7,132,937,Category 4 Major Hurricane,,,
Hurricane-Fiona,9/21/2022,5:00:00 PM,25.6,-71.5,132,937,Category 4 Major Hurricane,,,
Hurricane-Fiona,9/21/2022,8:00:00 PM,25.9,-71.4,132,934,Category 4 Major Hurricane,,,
Hurricane-Fiona,9/21/2022,11:00:00 PM,26.6,-71.2,132,934,Category 4 Major Hurricane,,,
Hurricane-Fiona,9/22/2022,2:00:00 AM,26.8,-71.1,132,934,Category 4 Major Hurricane,,,
Hurricane-Fiona,9/22/2022,5:00:00 AM,27.4,-70.6,132,934,Category 4 Major Hurricane,,,
Hurricane-Fiona,9/22/2022,8:00:00 AM,28.0,-70.6,132,934,Category 4 Major Hurricane,,,
Hurricane-Fiona,9/22/2022,11:00:00 AM,28.6,-70.2,132,936,Category 4 Major Hurricane,,,
Hurricane-Fiona,9/22/2022,2:00:00 PM,29.7,-69.8,132,936,Category 4 Major Hurricane,,,
Hurricane-Fiona,9/22/2022,5:00:00 PM,30.4,-69.5,132,936,Category 4 Major Hurricane,,,
Hurricane-Fiona,9/22/2022,8:00:00 PM,30.8,-69.1,132,932,Category 4 Major Hurricane,,,
Hurricane-Fiona,9/22/2022,11:00:00 PM,31.9,-68.1,132,932,Category 4 Major Hurricane,,,
Hurricane-Fiona,9/23/2022,2:00:00 AM,32.4,-67.9,132,935,Category 4 Major Hurricane,,,
Hurricane-Fiona,9/23/2022,5:00:00 AM,33.8,-66.8,127,936,Category 3 Major Hurricane,,,
Hurricane-Fiona,9/23/2022,8:00:00 AM,34.1,-64.9,127,936,Category 3 Major Hurricane,,,
Hurricane-Fiona,9/23/2022,11:00:00 AM,35.9,-64.2,132,936,Category 4 Major Hurricane,,,
Hurricane-Fiona,9/23/2022,2:00:00 PM,37.8,-62.0,132,940,Category 4 Major Hurricane,,,
Hurricane-Fiona,9/23/2022,5:00:00 PM,39.6,-61.0,127,940,Category 3 Major Hurricane,,,
Hurricane-Fiona,9/23/2022,8:00:00 PM,42.3,-60.7,127,935,Category 3 Major Hurricane,,,
Hurricane-Fiona,9/23/2022,11:00:00 PM,44.5,-60.8,104,933,Post-Tropical Cyclone,,,
Hurricane-Fiona,9/24/2022,2:00:00 AM,45.1,-61.1,98,933,Post-Tropical Cyclone,,,
Hurricane-Fiona,9/24/2022,5:00:00 AM,46.0,-61.0,92,931,Post-Tropical Cyclone,,,
Hurricane-Fiona,9/24/2022,8:00:00 AM,47.3,-61.5,86,937,Post-Tropical Cyclone,,,
Hurricane-Fiona,9/24/2022,11:00:00 AM,47.9,-61.3,81,945,Post-Tropical Cyclone,,,
Hurricane-Fiona,9/24/2022,2:00:00 PM,47.7,-61.4,75,948,Post-Tropical Cyclone,,,
Hurricane-Fiona,9/24/2022,5:00:00 PM,48.4,-60.5,69,952,Post-Tropical Cyclone,,,
Hurricane-Four,8/19/2022,4:00:00 PM,20.7,-94.5,35,1009,Potential Tropical Cyclone,,,
Hurricane-Four,8/19/2022,7:00:00 PM,21.3,-94.9,35,1009,Potential Tropical Cyclone,,,
Hurricane-Four,8/19/2022,10:00:00 PM,21.8,-95.2,35,1009,Potential Tropical Cyclone,,,
Hurricane-Four,8/20/2022,1:00:00 AM,22.2,-95.5,35,1009,Potential Tropical Cyclone,,,
Hurricane-Four,8/20/2022,4:00:00 AM,22.8,-95.8,35,1010,Potential Tropical Cyclone,,,
Hurricane-Four,8/20/2022,7:00:00 AM,23.2,-96.0,35,1010,Potential Tropical Cyclone,,,
Hurricane-Four,8/20/2022,10:00:00 AM,23.6,-96.4,35,1010,Potential Tropical Cyclone,,,
Hurricane-Four,8/20/2022,1:00:00 PM,24.1,-96.9,35,1010,Potential Tropical Cyclone,,,
Hurricane-Four,8/20/2022,4:00:00 PM,24.4,-97.3,35,1010,Potential Tropical Cyclone,,,
Hurricane-Four,8/20/2022,7:00:00 PM,24.6,-97.6,35,1010,Potential Tropical Cyclone,,,
Hurricane-Four,8/20/2022,10:00:00 PM,25.3,-97.9,35,1010,Potential Tropical Cyclone,,,
Hurricane-Gaston,9/20/2022,11:00:00 AM,32.8,-45.7,35,1013,Tropical Depression,,,
Hurricane-Gaston,9/20/2022,9:00:00 PM,34.7,-44.4,40,1009,Tropical Storm,,,
Hurricane-Gaston,9/21/2022,3:00:00 AM,36.2,-43.6,52,1004,Tropical Storm,,,
Hurricane-Gaston,9/21/2022,9:00:00 AM,37.5,-42.6,63,1000,Tropical Storm,,,
Hurricane-Gaston,9/21/2022,3:00:00 PM,38.3,-41.3,63,1000,Tropical Storm,,,
Hurricane-Gaston,9/21/2022,9:00:00 PM,39.0,-40.0,63,1000,Tropical Storm,,,
Hurricane-Gaston,9/22/2022,3:00:00 AM,39.6,-38.0,63,1000,Tropical Storm,,,
Hurricane-Gaston,9/22/2022,9:00:00 AM,40.3,-35.4,63,999,Tropical Storm,,,
Hurricane-Gaston,9/22/2022,12:00:00 PM,40.7,-34.5,63,999,Tropical Storm,,,
Hurricane-Gaston,9/22/2022,3:00:00 PM,40.9,-33.8,63,999,Tropical Storm,,,
Hurricane-Gaston,9/22/2022,6:00:00 PM,41.1,-33.0,63,999,Tropical Storm,,,
Hurricane-Gaston,9/22/2022,9:00:00 PM,41.1,-32.0,63,999,Tropical Storm,,,
Hurricane-Gaston,9/23/2022,12:00:00 AM,41.0,-31.4,63,999,Tropical Storm,,,
Hurricane-Gaston,9/23/2022,3:00:00 AM,41.0,-31.0,63,999,Tropical Storm,,,
Hurricane-Gaston,9/23/2022,6:00:00 AM,40.8,-29.9,63,999,Tropical Storm,,,
Hurricane-Gaston,9/23/2022,9:00:00 AM,40.5,-29.6,58,999,Tropical Storm,,,
Hurricane-Gaston,9/23/2022,12:00:00 PM,40.5,-29.2,58,999,Tropical Storm,,,
Hurricane-Gaston,9/23/2022,3:00:00 PM,40.2,-29.1,63,995,Tropical Storm,,,
Hurricane-Gaston,9/23/2022,6:00:00 PM,39.8,-28.5,63,995,Tropical Storm,,,
Hurricane-Gaston,9/23/2022,9:00:00 PM,39.6,-28.7,58,995,Tropical Storm,,,
Hurricane-Gaston,9/24/2022,12:00:00 AM,39.1,-29.0,58,995,Tropical Storm,,,
Hurricane-Gaston,9/24/2022,3:00:00 AM,38.9,-29.5,58,999,Tropical Storm,,,
Hurricane-Gaston,9/24/2022,6:00:00 AM,38.7,-29.7,52,999,Tropical Storm,,,
Hurricane-Gaston,9/24/2022,9:00:00 AM,38.6,-30.2,52,999,Tropical Storm,,,
Hurricane-Gaston,9/24/2022,12:00:00 PM,38.2,-30.1,52,999,Tropical Storm,,,
Hurricane-Gaston,9/24/2022,3:00:00 PM,38.0,-30.8,46,1001,Tropical Storm,,,
Hurricane-Gaston,9/24/2022,6:00:00 PM,38.0,-31.0,46,1001,Tropical Storm,,,
Hurricane-Gaston,9/24/2022,9:00:00 PM,38.2,-31.8,40,1002,Tropical Storm,,,
Hurricane-Gaston,9/25/2022,12:00:00 AM,38.5,-32.8,40,1002,Tropical Storm,,,
Hurricane-Gaston,9/25/2022,3:00:00 AM,38.6,-33.4,52,997,Tropical Storm,,,
Hurricane-Gaston,9/25/2022,6:00:00 AM,38.8,-33.9,52,997,Tropical Storm,,,
Hurricane-Gaston,9/25/2022,9:00:00 AM,39.0,-34.5,52,997,Tropical Storm,,,
Hurricane-Gaston,9/25/2022,12:00:00 PM,39.3,-35.8,52,997,Tropical Storm,,,
Hurricane-Gaston,9/25/2022,3:00:00 PM,39.4,-36.5,52,997,Tropical Storm,,,
Hurricane-Gaston,9/25/2022,9:00:00 PM,39.1,-37.5,46,1000,Tropical Storm,,,
Hurricane-Gaston,9/26/2022,3:00:00 AM,38.6,-38.2,40,1005,Post-Tropical Cyclone,,,
Hurricane-Hermine,9/23/2022,2:00:00 PM,17.9,-19.8,35,1003,Tropical Depression,,,
Hurricane-Hermine,9/23/2022,8:00:00 PM,18.6,-20.5,40,1002,Tropical Storm,,,
Hurricane-Hermine,9/24/2022,2:00:00 AM,19.4,-20.8,40,1002,Tropical Storm,,,
Hurricane-Hermine,9/24/2022,8:00:00 AM,20.2,-20.8,40,1002,Tropical Storm,,,
Hurricane-Hermine,9/24/2022,2:00:00 PM,20.8,-20.8,40,1002,Tropical Storm,,,
Hurricane-Hermine,9/24/2022,8:00:00 PM,21.8,-20.6,35,1003,Tropical Depression,,,
Hurricane-Hermine,9/25/2022,2:00:00 AM,22.9,-20.3,35,1006,Tropical Depression,,,
Hurricane-Hermine,9/25/2022,8:00:00 AM,23.6,-20.2,29,1008,Post-Tropical Cyclone,,,
Hurricane-Ian,9/23/2022,5:00:00 AM,13.9,-68.6,35,1006,Tropical Depression,,,
Hurricane-Ian,9/23/2022,11:00:00 AM,14.2,-70.1,35,1006,Tropical Depression,,,
Hurricane-Ian,9/23/2022,5:00:00 PM,14.7,-71.3,35,1006,Tropical Depression,,,
Hurricane-Ian,9/23/2022,8:00:00 PM,14.8,-71.5,35,1006,Tropical Depression,,,
Hurricane-Ian,9/23/2022,11:00:00 PM,14.8,-72.0,40,1005,Tropical Storm,,,
Hurricane-Ian,9/24/2022,2:00:00 AM,14.7,-72.9,40,1005,Tropical Storm,,,
Hurricane-Ian,9/24/2022,5:00:00 AM,14.7,-73.5,46,1003,Tropical Storm,,,
Hurricane-Ian,9/24/2022,8:00:00 AM,14.2,-74.5,46,1004,Tropical Storm,,,
Hurricane-Ian,9/24/2022,11:00:00 AM,14.4,-75.2,46,1003,Tropical Storm,,,
Hurricane-Ian,9/24/2022,2:00:00 PM,14.2,-75.8,46,1003,Tropical Storm,,,
Hurricane-Ian,9/24/2022,5:00:00 PM,14.3,-77.0,46,1003,Tropical Storm,,,
Hurricane-Ian,9/24/2022,8:00:00 PM,14.6,-77.1,46,1002,Tropical Storm,,,
Hurricane-Ian,9/24/2022,11:00:00 PM,14.7,-77.7,52,1002,Tropical Storm,,,
Hurricane-Ian,9/25/2022,2:00:00 AM,14.7,-78.3,52,1002,Tropical Storm,,,
Hurricane-Ian,9/25/2022,5:00:00 AM,14.9,-78.8,52,1002,Tropical Storm,,,
Hurricane-Ian,9/25/2022,8:00:00 AM,15.0,-79.4,52,1001,Tropical Storm,,,
Hurricane-Ian,9/25/2022,11:00:00 AM,15.2,-79.8,52,1001,Tropical Storm,,,
Hurricane-Ian,9/25/2022,2:00:00 PM,15.7,-80.0,52,1001,Tropical Storm,,,
Hurricane-Ian,9/25/2022,5:00:00 PM,16.2,-80.3,46,1003,Tropical Storm,,,
Hurricane-Ian,9/25/2022,8:00:00 PM,17.0,-80.8,58,991,Tropical Storm,,,
Hurricane-Ian,9/25/2022,11:00:00 PM,17.3,-81.4,63,989,Tropical Storm,,,
Hurricane-Ian,9/26/2022,2:00:00 AM,17.7,-81.7,69,988,Tropical Storm,,,
Hurricane-Ian,9/26/2022,5:00:00 AM,18.2,-82.0,75,983,Category 1 Hurricane,,,
Hurricane-Ian,9/26/2022,8:00:00 AM,18.7,-82.4,75,981,Category 1 Hurricane,,,
Hurricane-Ian,9/26/2022,11:00:00 AM,19.1,-82.7,81,980,Category 1 Hurricane,,,
Hurricane-Ian,9/26/2022,2:00:00 PM,19.7,-83.0,86,976,Category 1 Hurricane,,,
Hurricane-Ian,9/26/2022,5:00:00 PM,20.3,-83.2,98,972,Category 2 Hurricane,,,
Hurricane-Ian,9/26/2022,8:00:00 PM,20.8,-83.3,98,965,Category 2 Hurricane,,,
Hurricane-Ian,9/26/2022,11:00:00 PM,21.3,-83.4,104,962,Category 2 Hurricane,,,
Hurricane-Ian,9/27/2022,2:00:00 AM,21.7,-83.6,109,958,Category 2 Hurricane,,,
Hurricane-Ian,9/27/2022,2:30:00 AM,21.9,-83.6,115,956,Category 3 Major Hurricane,,,
Hurricane-Ian,9/27/2022,4:30:00 AM,22.2,-83.7,127,952,Category 3 Major Hurricane,,,
Hurricane-Ian,9/27/2022,5:00:00 AM,22.3,-83.7,127,952,Category 3 Major Hurricane,,,
Hurricane-Ian,9/27/2022,8:00:00 AM,22.6,-83.6,127,950,Category 3 Major Hurricane,,,
Hurricane-Ian,9/27/2022,11:00:00 AM,23.0,-83.5,115,963,Category 3 Major Hurricane,,,
Hurricane-Ian,9/27/2022,12:00:00 PM,23.2,-83.5,115,963,Category 3 Major Hurricane,,,
Hurricane-Ian,9/27/2022,1:00:00 PM,23.3,-83.4,115,961,Category 3 Major Hurricane,,,
Hurricane-Ian,9/27/2022,2:00:00 PM,23.5,-83.3,121,955,Category 3 Major Hurricane,,,
Hurricane-Ian,9/27/2022,3:00:00 PM,23.7,-83.3,121,952,Category 3 Major Hurricane,,,
Hurricane-Ian,9/27/2022,4:00:00 PM,23.8,-83.2,121,952,Category 3 Major Hurricane,,,
Hurricane-Ian,9/27/2022,5:00:00 PM,24.0,-83.2,121,952,Category 3 Major Hurricane,,,
Hurricane-Ian,9/27/2022,6:00:00 PM,24.1,-83.1,121,952,Category 3 Major Hurricane,,,
Hurricane-Ian,9/27/2022,7:00:00 PM,24.3,-83.1,121,947,Category 3 Major Hurricane,,,
Hurricane-Ian,9/27/2022,8:00:00 PM,24.4,-83.0,121,947,Category 3 Major Hurricane,,,
Hurricane-Ian,9/27/2022,9:00:00 PM,24.5,-83.0,121,947,Category 3 Major Hurricane,,,
Hurricane-Ian,9/27/2022,10:00:00 PM,24.6,-82.9,121,947,Category 3 Major Hurricane,,,
Hurricane-Ian,9/27/2022,11:00:00 PM,24.9,-82.9,121,952,Category 3 Major Hurricane,,,
Hurricane-Ian,9/28/2022,12:00:00 AM,24.9,-82.9,121,953,Category 3 Major Hurricane,,,
Hurricane-Ian,9/28/2022,12:30:00 AM,25.0,-82.9,121,953,Category 3 Major Hurricane,,,
Hurricane-Ian,9/28/2022,1:00:00 AM,25.1,-83.0,121,953,Category 3 Major Hurricane,,,
Hurricane-Ian,9/28/2022,2:00:00 AM,25.2,-83.0,121,953,Category 3 Major Hurricane,,,
Hurricane-Ian,9/28/2022,3:00:00 AM,25.3,-82.9,121,953,Category 3 Major Hurricane,,,
Hurricane-Ian,9/28/2022,4:00:00 AM,25.5,-82.9,121,953,Category 3 Major Hurricane,,,
Hurricane-Ian,9/28/2022,5:00:00 AM,25.6,-82.9,138,942,Category 4 Major Hurricane,,,
Hurricane-Ian,9/28/2022,6:00:00 AM,25.8,-82.8,138,941,Category 4 Major Hurricane,,,
Hurricane-Ian,9/28/2022,6:35:00 AM,25.9,-82.8,155,936,Category 4 Major Hurricane,,,
Hurricane-Ian,9/28/2022,7:00:00 AM,25.9,-82.8,155,937,Category 4 Major Hurricane,,,
Hurricane-Ian,9/28/2022,8:00:00 AM,26.0,-82.7,155,937,Category 4 Major Hurricane,,,
Hurricane-Ian,9/28/2022,9:00:00 AM,26.1,-82.7,155,937,Category 4 Major Hurricane,,,
Hurricane-Ian,9/28/2022,10:00:00 AM,26.2,-82.7,155,937,Category 4 Major Hurricane,,,
Hurricane-Ian,9/28/2022,11:00:00 AM,26.3,-82.5,155,937,Category 4 Major Hurricane,,,
Hurricane-Ian,9/28/2022,12:00:00 PM,26.4,-82.5,155,937,Category 4 Major Hurricane,,,
Hurricane-Ian,9/28/2022,1:00:00 PM,26.4,-82.4,155,937,Category 4 Major Hurricane,,,
Hurricane-Ian,9/28/2022,2:00:00 PM,26.6,-82.3,155,937,Category 4 Major Hurricane,,,
Hurricane-Ian,9/28/2022,3:00:00 PM,26.6,-82.2,155,937,Category 4 Major Hurricane,,,
Hurricane-Ian,9/28/2022,3:10:00 PM,26.7,-82.2,150,940,Category 4 Major Hurricane,,,
Hurricane-Ian,9/28/2022,4:00:00 PM,26.8,-82.1,144,942,Category 4 Major Hurricane,,,
Hurricane-Ian,9/28/2022,4:35:00 PM,26.8,-82.0,144,942,Category 4 Major Hurricane,,,
Hurricane-Ian,9/28/2022,5:00:00 PM,26.9,-82.0,138,945,Category 4 Major Hurricane,,,
Hurricane-Ian,9/28/2022,6:00:00 PM,27.0,-81.9,132,951,Category 4 Major Hurricane,,,
Hurricane-Ian,9/28/2022,7:00:00 PM,27.1,-81.8,127,955,Category 3 Major Hurricane,,,
Hurricane-Ian,9/28/2022,8:00:00 PM,27.2,-81.7,115,960,Category 3 Major Hurricane,,,
Hurricane-Ian,9/28/2022,9:00:00 PM,27.3,-81.6,104,965,Category 2 Hurricane,,,
Hurricane-Ian,9/28/2022,10:00:00 PM,27.4,-81.5,98,968,Category 2 Hurricane,,,
Hurricane-Ian,9/28/2022,11:00:00 PM,27.5,-81.4,92,972,Category 1 Hurricane,,,
Hurricane-Ian,9/29/2022,2:00:00 AM,27.7,-81.1,75,980,Category 1 Hurricane,,,
Hurricane-Ian,9/29/2022,5:00:00 AM,28.0,-80.9,63,986,Tropical Storm,,,
Hurricane-Ian,9/29/2022,8:00:00 AM,28.5,-80.7,63,987,Tropical Storm,,,
Hurricane-Ian,9/29/2022,11:00:00 AM,28.7,-80.4,69,987,Tropical Storm,,,
Hurricane-Ian,9/29/2022,2:00:00 PM,28.9,-80.0,69,987,Tropical Storm,,,
Hurricane-Ian,9/29/2022,5:00:00 PM,29.3,-79.9,75,986,Category 1 Hurricane,,,
Hurricane-Ian,9/29/2022,8:00:00 PM,29.7,-79.4,75,986,Category 1 Hurricane,,,
Hurricane-Ian,9/29/2022,11:00:00 PM,30.2,-79.3,81,986,Category 1 Hurricane,,,
Hurricane-Ian,9/29/2022,11:15:00 PM,30.2,-79.3,86,984,Category 1 Hurricane,,,
Hurricane-Ian,9/30/2022,2:00:00 AM,30.3,-79.2,86,984,Category 1 Hurricane,,,
Hurricane-Ian,9/30/2022,5:00:00 AM,30.8,-79.1,86,984,Category 1 Hurricane,,,
Hurricane-Ian,9/30/2022,8:00:00 AM,31.4,-79.1,86,984,Category 1 Hurricane,,,
Hurricane-Ian,9/30/2022,11:00:00 AM,32.4,-79.0,86,980,Category 1 Hurricane,,,
Hurricane-Ian,9/30/2022,2:00:00 PM,33.2,-79.1,86,977,Category 1 Hurricane,,,
Hurricane-Ian,9/30/2022,2:15:00 PM,33.3,-79.2,86,977,Category 1 Hurricane,,,
Hurricane-Ian,9/30/2022,5:00:00 PM,33.9,-79.2,69,982,Post-Tropical Cyclone,,,
Hurricane-Ian,9/30/2022,8:00:00 PM,34.7,-79.3,58,990,Post-Tropical Cyclone,,,
Hurricane-Ian,9/30/2022,11:00:00 PM,35.3,-79.5,52,994,Post-Tropical Cyclone,,,
Hurricane-Ian,10/1/2022,2:00:00 AM,35.4,-79.7,40,998,Post-Tropical Cyclone,,,
Hurricane-Ian,10/1/2022,5:00:00 AM,35.7,-79.8,35,1001,Post-Tropical Cyclone,,,
Hurricane-Ian,10/1/2022,11:00:00 AM,36.4,-79.9,23,1006,Post-Tropical Cyclone,,,
Hurricane-Ian,10/1/2022,5:00:00 PM,36.8,-78.8,23,1008,Post-Tropical Cyclone,,,
Hurricane-Ian,10/1/2022,11:00:00 PM,37.3,-78.2,17,1010,Post-Tropical Cyclone,,,
Hurricane-Julia,10/6/2022,11:00:00 AM,11.4,-67.0,35,1006,Potential Tropical Cyclone,,,
Hurricane-Julia,10/6/2022,2:00:00 PM,11.5,-67.7,35,1005,Potential Tropical Cyclone,,,
Hurricane-Julia,10/6/2022,5:00:00 PM,11.6,-68.7,35,1003,Potential Tropical Cyclone,,,
Hurricane-Julia,10/6/2022,8:00:00 PM,11.7,-69.1,35,1003,Potential Tropical Cyclone,,,
Hurricane-Julia,10/6/2022,11:00:00 PM,11.9,-69.8,35,1004,Tropical Depression,,,
Hurricane-Julia,10/7/2022,2:00:00 AM,12.0,-70.4,35,1004,Tropical Depression,,,
Hurricane-Julia,10/7/2022,5:00:00 AM,12.1,-71.1,35,1004,Tropical Depression,,,
Hurricane-Julia,10/7/2022,8:00:00 AM,12.3,-71.9,35,1004,Tropical Depression,,,
Hurricane-Julia,10/7/2022,11:00:00 AM,12.7,-73.1,40,1002,Tropical Storm,,,
Hurricane-Julia,10/7/2022,2:00:00 PM,12.9,-73.9,40,1002,Tropical Storm,,,
Hurricane-Julia,10/7/2022,5:00:00 PM,13.0,-74.7,40,1002,Tropical Storm,,,
Hurricane-Julia,10/7/2022,8:00:00 PM,12.8,-75.2,46,999,Tropical Storm,,,
Hurricane-Julia,10/7/2022,11:00:00 PM,12.8,-76.1,46,999,Tropical Storm,,,
Hurricane-Julia,10/8/2022,2:00:00 AM,12.7,-77.2,58,999,Tropical Storm,,,
Hurricane-Julia,10/8/2022,5:00:00 AM,12.7,-78.0,58,999,Tropical Storm,,,
Hurricane-Julia,10/8/2022,8:00:00 AM,12.8,-79.0,58,994,Tropical Storm,,,
Hurricane-Julia,10/8/2022,11:00:00 AM,12.6,-79.9,63,994,Tropical Storm,,,
Hurricane-Julia,10/8/2022,2:00:00 PM,12.6,-80.5,63,993,Tropical Storm,,,
Hurricane-Julia,10/8/2022,5:00:00 PM,12.6,-81.3,69,992,Tropical Storm,,,
Hurricane-Julia,10/8/2022,7:00:00 PM,12.5,-81.7,75,990,Category 1 Hurricane,,,
Hurricane-Julia,10/8/2022,8:00:00 PM,12.5,-82.0,75,989,Category 1 Hurricane,,,
Hurricane-Julia,10/8/2022,11:00:00 PM,12.5,-82.7,75,988,Category 1 Hurricane,,,
Hurricane-Julia,10/9/2022,2:00:00 AM,12.5,-83.3,86,982,Category 1 Hurricane,,,
Hurricane-Julia,10/9/2022,3:15:00 AM,12.4,-83.6,86,982,Category 1 Hurricane,,,
Hurricane-Julia,10/9/2022,5:00:00 AM,12.4,-84.0,86,982,Category 1 Hurricane,,,
Hurricane-Julia,10/9/2022,8:00:00 AM,12.4,-84.6,75,989,Category 1 Hurricane,,,
Hurricane-Julia,10/9/2022,10:00:00 AM,12.4,-85.4,69,993,Tropical Storm,,,
Hurricane-Julia,10/9/2022,1:00:00 PM,12.4,-86.2,58,996,Tropical Storm,,,
Hurricane-Julia,10/9/2022,4:00:00 PM,12.4,-86.9,52,998,Tropical Storm,,,
Hurricane-Julia,10/9/2022,7:00:00 PM,12.5,-87.6,46,1000,Tropical Storm,,,
Hurricane-Julia,10/9/2022,10:00:00 PM,12.8,-88.1,40,1002,Tropical Storm,,,
Hurricane-Julia,10/10/2022,1:00:00 AM,13.1,-88.9,40,1002,Tropical Storm,,,
Hurricane-Julia,10/10/2022,4:00:00 AM,13.4,-89.2,40,1000,Tropical Storm,,,
Hurricane-Julia,10/10/2022,7:00:00 AM,13.5,-89.7,40,1000,Tropical Storm,,,
Hurricane-Julia,10/10/2022,10:00:00 AM,14.1,-90.3,35,1003,Tropical Depression,,,
Hurricane-Julia,10/10/2022,4:00:00 PM,15.0,-91.6,29,1006,Remnants Of,,,
Hurricane-Karl,10/11/2022,4:00:00 PM,19.6,-94.4,40,1008,Tropical Storm,,,
Hurricane-Karl,10/11/2022,7:00:00 PM,20.1,-94.8,40,1006,Tropical Storm,,,
Hurricane-Karl,10/11/2022,10:00:00 PM,20.5,-94.9,40,1006,Tropical Storm,,,
Hurricane-Karl,10/12/2022,1:00:00 AM,20.8,-94.9,40,1006,Tropical Storm,,,
Hurricane-Karl,10/12/2022,4:00:00 AM,21.1,-94.9,40,1006,Tropical Storm,,,
Hurricane-Karl,10/12/2022,7:00:00 AM,21.5,-94.8,46,1004,Tropical Storm,,,
Hurricane-Karl,10/12/2022,10:00:00 AM,21.7,-94.7,46,1004,Tropical Storm,,,
Hurricane-Karl,10/12/2022,12:35:00 PM,22.0,-94.5,58,1002,Tropical Storm,,,
Hurricane-Karl,10/12/2022,1:00:00 PM,22.0,-94.5,58,1002,Tropical Storm,,,
Hurricane-Karl,10/12/2022,4:00:00 PM,22.2,-94.4,58,1002,Tropical Storm,,,
Hurricane-Karl,10/12/2022,7:00:00 PM,22.4,-94.2,58,1000,Tropical Storm,,,
Hurricane-Karl,10/12/2022,10:00:00 PM,22.4,-94.3,58,1000,Tropical Storm,,,
Hurricane-Karl,10/13/2022,1:00:00 AM,22.5,-94.3,58,1002,Tropical Storm,,,
Hurricane-Karl,10/13/2022,4:00:00 AM,22.4,-94.4,52,1002,Tropical Storm,,,
Hurricane-Karl,10/13/2022,7:00:00 AM,22.1,-94.1,52,1002,Tropical Storm,,,
Hurricane-Karl,10/13/2022,10:00:00 AM,21.7,-93.9,52,1002,Tropical Storm,,,
Hurricane-Karl,10/13/2022,1:00:00 PM,21.2,-93.7,46,1000,Tropical Storm,,,
Hurricane-Karl,10/13/2022,4:00:00 PM,20.9,-93.5,46,1000,Tropical Storm,,,
Hurricane-Karl,10/13/2022,7:00:00 PM,20.8,-93.1,46,999,Tropical Storm,,,
Hurricane-Karl,10/13/2022,10:00:00 PM,20.6,-92.8,46,998,Tropical Storm,,,
Hurricane-Karl,10/14/2022,1:00:00 AM,20.4,-92.5,46,1001,Tropical Storm,,,
Hurricane-Karl,10/14/2022,4:00:00 AM,20.2,-92.4,40,1001,Tropical Storm,,,
Hurricane-Karl,10/14/2022,7:00:00 AM,19.9,-92.3,40,1001,Tropical Storm,,,
Hurricane-Karl,10/14/2022,10:00:00 AM,19.4,-92.7,46,1000,Tropical Storm,,,
Hurricane-Karl,10/14/2022,1:00:00 PM,19.5,-92.8,40,1003,Tropical Storm,,,
Hurricane-Karl,10/14/2022,4:00:00 PM,19.5,-92.9,40,1003,Tropical Storm,,,
Hurricane-Karl,10/14/2022,7:00:00 PM,19.2,-92.6,40,1003,Tropical Storm,,,
Hurricane-Karl,10/14/2022,10:00:00 PM,19.1,-92.8,35,1004,Tropical Depression,,,
Hurricane-Karl,10/15/2022,4:00:00 AM,18.6,-93.0,29,1007,Post-Tropical Cyclone,,,
Hurricane-Lisa,10/30/2022,5:00:00 PM,15.7,-73.6,40,1005,Potential Tropical Cyclone,,,
Hurricane-Lisa,10/30/2022,8:00:00 PM,15.8,-74.1,40,1005,Potential Tropical Cyclone,,,
Hurricane-Lisa,10/30/2022,11:00:00 PM,15.8,-74.9,40,1005,Potential Tropical Cyclone,,,
Hurricane-Lisa,10/31/2022,2:00:00 AM,15.8,-75.5,40,1007,Potential Tropical Cyclone,,,
Hurricane-Lisa,10/31/2022,5:00:00 AM,15.8,-76.1,40,1006,Potential Tropical Cyclone,,,
Hurricane-Lisa,10/31/2022,8:00:00 AM,15.6,-76.7,40,1003,Potential Tropical Cyclone,,,
Hurricane-Lisa,10/31/2022,11:00:00 AM,15.5,-77.3,40,1003,Tropical Storm,,,
Hurricane-Lisa,10/31/2022,2:00:00 PM,15.4,-77.6,46,1002,Tropical Storm,,,
Hurricane-Lisa,10/31/2022,5:00:00 PM,15.5,-78.4,46,1002,Tropical Storm,,,
Hurricane-Lisa,10/31/2022,8:00:00 PM,15.5,-78.9,46,1002,Tropical Storm,,,
Hurricane-Lisa,10/31/2022,11:00:00 PM,15.6,-79.1,46,1002,Tropical Storm,,,
Hurricane-Lisa,11/1/2022,2:00:00 AM,15.8,-79.8,46,1004,Tropical Storm,,,
Hurricane-Lisa,11/1/2022,5:00:00 AM,16.0,-80.5,46,1004,Tropical Storm,,,
Hurricane-Lisa,11/1/2022,8:00:00 AM,16.1,-81.1,46,1004,Tropical Storm,,,
Hurricane-Lisa,11/1/2022,11:00:00 AM,16.3,-81.8,58,1001,Tropical Storm,,,
Hurricane-Lisa,11/1/2022,2:00:00 PM,16.5,-82.5,58,1001,Tropical Storm,,,
Hurricane-Lisa,11/1/2022,5:00:00 PM,16.7,-83.3,63,1000,Tropical Storm,,,
Hurricane-Lisa,11/1/2022,8:00:00 PM,16.7,-84.0,63,996,Tropical Storm,,,
Hurricane-Lisa,11/1/2022,11:00:00 PM,16.8,-84.7,69,993,Tropical Storm,,,
