CELL_TYPE,MAX_SHEAR,WSR_ID,MXDV,CELL_ID,ZTIME,AZIMUTH,RANGE,type,longitude,latitude
TVS,34,KMSY,88,F1,2024-07-08T02:28:15Z,238,41,Point,-91.0682,29.6574
TVS,30,KLBB,76,Y8,2024-07-08T02:31:11Z,181,41,Point,-101.8282,32.9696
TVS,34,KFDR,81,B7,2024-07-08T02:32:56Z,133,37,Point,-98.4349,33.9395
TVS,16,KLBB,51,P0,2024-07-08T02:47:52Z,192,49,Point,-102.0156,32.8536
TVS,18,KLBB,50,Y8,2024-07-08T02:47:52Z,171,43,Point,-101.6808,32.9448
TVS,20,KLBB,57,O4,2024-07-08T02:52:03Z,171,45,Point,-101.6746,32.9118
TVS,34,KMSY,87,O1,2024-07-08T02:52:15Z,229,41,Point,-90.9945,29.5713
TVS,41,KMSY,97,F1,2024-07-08T02:52:15Z,250,37,Point,-91.0692,29.8089
TVS,31,KPUX,87,H3,2024-07-08T02:53:20Z,201,44,Point,-104.5125,37.7742
TVS,25,KFDR,67,Y0,2024-07-08T02:53:55Z,130,40,Point,-98.3632,33.9312
TVS,24,KLBB,68,Y8,2024-07-08T02:56:13Z,167,44,Point,-101.618,32.938
TVS,40,KMSY,93,F1,2024-07-08T02:58:15Z,253,37,Point,-91.0812,29.8395
TVS,33,KMSY,86,O1,2024-07-08T02:58:15Z,234,41,Point,-91.0373,29.6179
TVS,32,KMSY,75,F1,2024-07-08T03:04:15Z,257,36,Point,-91.0756,29.885
TVS,40,KMSY,89,F1,2024-07-08T03:10:15Z,255,36,Point,-91.0697,29.8647
TVS,28,KMAF,87,S4,2024-07-08T03:10:22Z,19,50,Point,-101.8674,32.732
TVS,19,KMAF,56,S4,2024-07-08T03:18:22Z,22,46,Point,-101.8488,32.6548
TVS,23,KSJT,79,Z6,2024-07-08T03:27:46Z,344,53,Point,-100.779,32.2215
TVS,42,KMSY,100,O1,2024-07-08T03:34:14Z,250,37,Point,-91.0692,29.8089
TVS,24,KDYX,55,J3,2024-07-08T04:18:54Z,348,36,Point,-99.4026,33.1259
TVS,42,KHOU,89,J8,2024-07-08T06:07:07Z,177,35,Point,-95.2072,28.9321
TVS,40,PKSG,88,U5,2024-07-08T06:25:54Z,251,35,Point,126.5962,37.0149
TVS,31,KIAH,92,G6,2024-07-08T07:20:37Z,171,46,Point,-95.4298,29.3059
TVS,53,KIAH,79,P7,2024-07-08T11:59:31Z,36,23,Point,-95.3065,30.3756
TVS,23,PKJK,58,Z4,2024-07-08T12:42:12Z,50,40,Point,127.2543,36.3514
TVS,15,PKJK,50,R7,2024-07-08T14:20:01Z,101,52,Point,127.6674,35.7539
TVS,22,KHGX,62,X2,2024-07-08T15:34:10Z,59,45,Point,-94.3396,29.8571
TVS,22,KLCH,77,I9,2024-07-08T15:53:45Z,315,56,Point,-93.9822,30.7842
TVS,16,KLCH,57,R1,2024-07-08T18:31:25Z,7,58,Point,-93.0788,31.0865
TVS,32,KATL,70,I0,2024-07-08T19:39:03Z,223,35,Point,-84.7363,33.2187
TVS,38,KATL,91,W0,2024-07-08T19:42:12Z,209,38,Point,-84.6275,33.0916
TVS,37,KATL,69,H1,2024-07-08T19:54:12Z,219,30,Point,-84.6373,33.2572
TVS,52,KATL,95,Q0,2024-07-08T20:00:12Z,220,29,Point,-84.6326,33.2755
TVS,49,KATL,86,R1,2024-07-08T20:12:12Z,217,28,Point,-84.597,33.2732
TVS,39,KATL,92,W1,2024-07-08T20:45:01Z,243,38,Point,-84.9358,33.3571
TVS,52,KDFW,81,P5,2024-07-08T21:02:35Z,299,26,Point,-97.3701,33.2746
TVS,28,KATL,71,H2,2024-07-08T21:12:11Z,194,41,Point,-84.4585,32.9826
TVS,31,KATL,84,S2,2024-07-08T21:33:01Z,186,44,Point,-84.3531,32.9164
TVS,33,KATL,90,J3,2024-07-08T21:57:00Z,192,46,Point,-84.4513,32.8956
TVS,29,KDAL,86,V5,2024-07-08T21:59:52Z,296,48,Point,-97.8258,33.2744
TVS,30,KDAL,86,A6,2024-07-08T22:23:52Z,283,47,Point,-97.8767,33.0992
TVS,34,KATL,92,Y3,2024-07-08T23:36:08Z,313,44,Point,-84.9083,34.1463
TVS,31,KATL,87,Y3,2024-07-08T23:48:08Z,317,45,Point,-84.8787,34.1949
TVS,30,KATL,86,Y3,2024-07-08T23:54:08Z,310,45,Point,-84.9542,34.128
TVS,34,KVAX,49,G8,2024-07-08T23:54:28Z,328,23,Point,-83.2389,31.2156
TVS,28,KATL,80,Y3,2024-07-09T00:12:07Z,313,44,Point,-84.9083,34.1463
TVS,31,KATL,90,Y3,2024-07-09T00:14:58Z,317,47,Point,-84.9063,34.2192
TVS,30,KLZK,98,Q7,2024-07-09T00:20:56Z,210,54,Point,-92.8036,34.0541
TVS,31,KLZK,100,Q7,2024-07-09T00:27:46Z,212,52,Point,-92.8151,34.0986
TVS,27,KLZK,82,Q7,2024-07-09T00:34:38Z,215,49,Point,-92.8266,34.1647
TVS,23,KLZK,70,Q7,2024-07-09T00:41:30Z,217,49,Point,-92.8545,34.1813
TVS,32,KLZK,95,Q7,2024-07-09T00:48:21Z,219,47,Point,-92.8566,34.2248
TVS,34,KLZK,93,Q7,2024-07-09T00:48:21Z,218,45,Point,-92.819,34.2428
TVS,35,KLZK,97,Q7,2024-07-09T00:55:12Z,222,45,Point,-92.8677,34.2763
TVS,28,KLZK,75,Q7,2024-07-09T01:02:03Z,225,44,Point,-92.8881,34.315
TVS,23,KNQA,77,H3,2024-07-09T01:19:37Z,168,52,Point,-89.655,34.4958
TVS,18,KNQA,59,H3,2024-07-09T01:24:46Z,167,51,Point,-89.6416,34.5153
TVS,16,KNQA,51,H3,2024-07-09T01:29:43Z,166,50,Point,-89.629,34.535
TVS,36,KNQA,93,B3,2024-07-09T01:41:15Z,199,41,Point,-90.1428,34.6976
TVS,21,KNQA,55,K5,2024-07-09T01:46:39Z,210,41,Point,-90.2877,34.7516
TVS,33,KNQA,97,H3,2024-07-09T01:46:39Z,165,48,Point,-89.6222,34.5708
TVS,31,KNQA,67,B3,2024-07-09T02:02:03Z,196,35,Point,-90.0682,34.7833
TVS,37,KMEM,94,L2,2024-07-09T02:03:08Z,111,41,Point,-89.2196,34.6483
TVS,16,KNQA,52,J3,2024-07-09T02:22:40Z,233,51,Point,-90.6977,34.8299
TVS,49,KMEM,80,D1,2024-07-09T02:30:17Z,111,24,Point,-89.5397,34.7516
TVS,28,KLZK,93,A8,2024-07-09T02:35:53Z,206,52,Point,-92.7193,34.0549
TVS,21,KNQA,65,J3,2024-07-09T02:37:53Z,238,49,Point,-90.7152,34.9087
TVS,44,KMEM,86,C7,2024-07-09T02:39:07Z,78,31,Point,-89.3777,35.002
TVS,22,KLZK,67,A8,2024-07-09T02:42:44Z,207,49,Point,-92.7085,34.1064
TVS,18,KNQA,53,J3,2024-07-09T02:43:16Z,241,48,Point,-90.7243,34.9536
TVS,24,KLZK,72,A8,2024-07-09T02:49:22Z,208,48,Point,-92.7145,34.1277
TVS,18,KLZK,52,A8,2024-07-09T02:49:22Z,207,45,Point,-92.6724,34.166
TVS,20,KLZK,59,A8,2024-07-09T02:56:00Z,209,46,Point,-92.71,34.1636
TVS,32,KNQA,91,J3,2024-07-09T03:04:03Z,246,46,Point,-90.726,35.0297
TVS,32,KNQA,90,J3,2024-07-09T03:09:26Z,248,46,Point,-90.739,35.0543
TVS,31,KNQA,86,J3,2024-07-09T03:14:49Z,250,46,Point,-90.7509,35.0792
TVS,39,KNQA,108,J3,2024-07-09T03:20:04Z,252,45,Point,-90.7425,35.1098
TVS,25,KNQA,70,J3,2024-07-09T03:25:18Z,254,45,Point,-90.7522,35.1348
TVS,31,KLZK,85,G3,2024-07-09T03:29:03Z,175,43,Point,-92.1868,34.1209
TVS,28,KMEM,77,H1,2024-07-09T03:33:06Z,204,46,Point,-90.369,34.1939
TVS,31,KLZK,78,N0,2024-07-09T03:49:38Z,151,43,Point,-91.843,34.2075
TVS,27,KLZK,52,G3,2024-07-09T03:56:30Z,160,31,Point,-92.0486,34.3496
TVS,21,KLZK,50,J1,2024-07-09T03:56:30Z,150,37,Point,-91.8898,34.3005
TVS,41,KLZK,75,R9,2024-07-09T04:09:58Z,144,32,Point,-91.8831,34.4033
TVS,33,KMEM,91,X7,2024-07-09T04:12:15Z,70,44,Point,-89.1526,35.1443
TVS,36,KLZK,66,I2,2024-07-09T04:16:49Z,142,30,Point,-91.8898,34.4408
TVS,17,KNQA,54,U5,2024-07-09T04:23:08Z,210,52,Point,-90.3979,34.5922
TVS,35,KLZK,69,Q0,2024-07-09T04:29:05Z,126,31,Point,-91.756,34.5308
TVS,31,KLZK,58,Q0,2024-07-09T05:08:55Z,102,30,Point,-91.6685,34.7304
TVS,26,KLZK,52,Q0,2024-07-09T05:15:21Z,100,32,Point,-91.6246,34.7416
TVS,21,KLZK,51,Q0,2024-07-09T06:29:55Z,54,38,Point,-91.6366,35.2072
TVS,33,KCVG,79,Y4,2024-07-10T02:27:44Z,323,37,Point,-85.0587,39.3899
TVS,57,KCVG,108,W2,2024-07-10T02:33:43Z,321,29,Point,-84.9717,39.2733
TVS,47,KCVG,82,W5,2024-07-10T02:33:43Z,318,27,Point,-84.9676,39.232
TVS,35,KCVG,78,Y4,2024-07-10T02:33:43Z,327,35,Point,-84.9898,39.3869
TVS,21,KILN,66,I9,2024-07-10T02:34:05Z,321,50,Point,-84.5052,40.0661
TVS,32,KCVG,74,W2,2024-07-10T02:36:34Z,329,37,Point,-84.9899,39.4263
TVS,19,KILN,60,I9,2024-07-10T02:39:19Z,324,51,Point,-84.4732,40.1063
TVS,79,KCVG,135,F6,2024-07-10T02:39:43Z,325,26,Point,-84.9,39.2528
TVS,18,KILN,59,I9,2024-07-10T02:44:51Z,326,53,Point,-84.4662,40.1511
TVS,16,KILN,51,R4,2024-07-10T02:44:51Z,266,52,Point,-84.9368,39.3542
TVS,40,KCVG,76,Q6,2024-07-10T02:45:43Z,331,30,Point,-84.8925,39.3352
TVS,33,KCVG,60,Q6,2024-07-10T02:51:42Z,336,29,Point,-84.8334,39.3396
TVS,83,KDAY,85,H3,2024-07-10T02:53:14Z,306,16,Point,-84.4045,40.1785
TVS,89,KDAY,92,H3,2024-07-10T02:56:04Z,309,17,Point,-84.4104,40.2001
TVS,19,KILN,55,R4,2024-07-10T02:56:27Z,268,46,Point,-84.8104,39.389
TVS,18,KCVG,49,Q5,2024-07-10T03:00:32Z,307,43,Point,-85.3177,39.3273
TVS,25,KILN,71,F0,2024-07-10T03:02:24Z,270,45,Point,-84.7899,39.416
TVS,31,KCVG,86,Q5,2024-07-10T03:06:32Z,312,45,Point,-85.2991,39.398
TVS,20,KILN,65,I9,2024-07-10T03:08:34Z,334,52,Point,-84.3178,40.1984
TVS,60,KCVG,127,E8,2024-07-10T03:09:42Z,349,34,Point,-84.7196,39.4546
TVS,17,KCVG,50,Q5,2024-07-10T03:09:42Z,315,45,Point,-85.2645,39.4268
TVS,83,KDAY,73,H3,2024-07-10T03:11:13Z,326,15,Point,-84.3056,40.2292
TVS,18,KCVG,50,E9,2024-07-10T03:15:41Z,319,44,Point,-85.2012,39.4502
TVS,34,KCVG,94,E9,2024-07-10T03:18:32Z,320,44,Point,-85.1887,39.4586
TVS,28,KCVG,85,E9,2024-07-10T03:18:32Z,320,48,Point,-85.2445,39.5094
TVS,19,KILN,63,X1,2024-07-10T03:20:39Z,340,53,Point,-84.2166,40.25
TVS,27,KCVG,82,E9,2024-07-10T03:21:41Z,323,48,Point,-85.2024,39.5358
TVS,83,KDAY,80,F7,2024-07-10T03:23:13Z,344,15,Point,-84.213,40.2624
TVS,31,KCVG,87,J9,2024-07-10T03:24:31Z,324,45,Point,-85.1496,39.5039
TVS,42,KCVG,80,F0,2024-07-10T03:27:41Z,302,29,Point,-85.107,39.1531
TVS,28,KILX,78,V0,2024-07-10T03:34:04Z,22,43,Point,-88.9834,40.8143
TVS,30,KCVG,86,L9,2024-07-10T03:39:40Z,335,45,Point,-84.99,39.5775
TVS,29,KCVG,88,L9,2024-07-10T03:42:30Z,335,48,Point,-85.0176,39.6228
TVS,32,KCVG,86,P1,2024-07-10T03:45:40Z,336,42,Point,-84.9481,39.5374
TVS,40,KDAY,81,Z6,2024-07-10T03:47:13Z,228,33,Point,-84.6523,39.6525
TVS,35,KCVG,101,E8,2024-07-10T03:48:30Z,357,46,Point,-84.632,39.6642
TVS,26,KDAY,75,R0,2024-07-10T03:50:03Z,240,46,Point,-84.9825,39.6352
TVS,58,KDAY,94,K8,2024-07-10T03:53:12Z,9,25,Point,-84.0376,40.4337
TVS,23,KCVG,69,R2,2024-07-10T03:57:39Z,341,48,Point,-84.9172,39.6545
TVS,39,KCVG,102,R2,2024-07-10T04:09:38Z,354,41,Point,-84.6724,39.5781
TVS,29,KCVG,86,R2,2024-07-10T04:15:38Z,357,47,Point,-84.6331,39.6809
TVS,20,KILN,49,H1,2024-07-10T04:24:13Z,298,39,Point,-84.5659,39.723
TVS,19,KILN,49,H1,2024-07-10T04:30:22Z,304,39,Point,-84.5211,39.7816
TVS,37,KMCI,97,B2,2024-07-11T00:06:42Z,327,43,Point,-95.2507,40.0993
TVS,40,KMCI,90,M3,2024-07-11T00:09:32Z,355,36,Point,-94.8102,40.0971
TVS,35,KMCI,95,B2,2024-07-11T00:09:32Z,321,44,Point,-95.3432,40.0677
TVS,33,KMCI,95,B2,2024-07-11T00:09:32Z,324,45,Point,-95.3166,40.1048
TVS,20,KCXX,62,O2,2024-07-11T00:09:50Z,224,50,Point,-73.9669,43.9088
TVS,36,KMCI,96,B2,2024-07-11T00:12:42Z,324,43,Point,-95.2908,40.0779
TVS,36,KMCI,94,B2,2024-07-11T00:12:42Z,327,41,Point,-95.2268,40.0715
TVS,37,KMCI,96,B2,2024-07-11T00:15:32Z,328,41,Point,-95.2138,40.0779
TVS,35,KMCI,95,P3,2024-07-11T00:18:42Z,321,44,Point,-95.3432,40.0677
TVS,40,KMCI,97,B2,2024-07-11T00:21:32Z,328,38,Point,-95.179,40.0356
TVS,58,KMCI,131,B2,2024-07-11T00:24:42Z,322,36,Point,-95.2225,39.9711
TVS,34,KMCI,95,P3,2024-07-11T00:24:42Z,315,48,Point,-95.4789,40.0627
TVS,37,KMCI,93,B2,2024-07-11T00:24:42Z,327,40,Point,-95.2149,40.0575
TVS,33,KMCI,93,P3,2024-07-11T00:27:32Z,316,45,Point,-95.4204,40.0369
TVS,43,KMCI,97,B2,2024-07-11T00:30:42Z,322,38,Point,-95.2494,39.9973
TVS,34,KMCI,95,P3,2024-07-11T00:33:32Z,316,43,Point,-95.39,40.0131
TVS,17,KCXX,51,O2,2024-07-11T00:36:07Z,217,46,Point,-73.8042,43.897
TVS,36,KMCI,95,P3,2024-07-11T00:38:17Z,315,42,Point,-95.3861,39.9925
TVS,41,KMCI,86,B2,2024-07-11T00:38:17Z,319,34,Point,-95.2253,39.926
TVS,58,KMCI,111,S3,2024-07-11T00:38:17Z,355,31,Point,-94.8006,40.014
TVS,52,KMCI,95,B2,2024-07-11T00:38:17Z,323,29,Point,-95.1199,39.8847
TVS,51,KMCI,96,S3,2024-07-11T00:41:08Z,1,30,Point,-94.7306,39.9993
TVS,51,KMCI,100,B2,2024-07-11T00:44:17Z,320,32,Point,-95.1876,39.907
TVS,56,KMCI,100,S3,2024-07-11T00:44:17Z,2,30,Point,-94.7193,39.999
TVS,54,KMCI,102,B2,2024-07-11T00:44:17Z,319,32,Point,-95.1967,39.9009
TVS,23,KENX,62,Y2,2024-07-11T00:44:27Z,341,42,Point,-74.3758,43.2475
TVS,47,KMCI,87,S3,2024-07-11T00:50:17Z,359,30,Point,-94.7534,39.9993
TVS,44,KMCI,93,Y3,2024-07-11T00:50:17Z,315,35,Point,-95.2781,39.9105
TVS,18,KENX,49,Y2,2024-07-11T00:50:37Z,344,43,Point,-74.3344,43.2747
TVS,71,KMCI,109,B2,2024-07-11T00:56:17Z,315,25,Point,-95.1243,39.7932
TVS,50,KMCI,89,E5,2024-07-11T01:23:07Z,280,28,Point,-95.3365,39.5786
TVS,77,KMCI,87,B2,2024-07-11T01:32:17Z,284,17,Point,-95.0976,39.567
TVS,66,KMCI,83,M5,2024-07-11T01:35:07Z,277,20,Point,-95.1697,39.5389
TVS,52,KMCI,87,C5,2024-07-11T01:38:17Z,263,26,Point,-95.2973,39.4448
TVS,30,KMCI,89,D6,2024-07-11T01:59:07Z,277,47,Point,-95.7479,39.5902
TVS,72,KMCI,96,C5,2024-07-11T02:08:17Z,247,20,Point,-95.1377,39.368
TVS,76,KMCI,91,P6,2024-07-11T02:08:17Z,219,22,Point,-95.0389,39.2135
TVS,83,KMCI,97,T7,2024-07-11T02:14:17Z,215,19,Point,-94.9758,39.2392
TVS,32,KMCI,77,D6,2024-07-11T02:14:17Z,270,38,Point,-95.5603,39.4961
TVS,54,KMCI,85,P6,2024-07-11T02:20:17Z,209,25,Point,-95.0016,39.134
TVS,55,KMCI,132,E8,2024-07-11T02:20:17Z,267,37,Point,-95.5373,39.464
TVS,36,KMCI,82,E8,2024-07-11T02:26:17Z,256,37,Point,-95.5134,39.3471
TVS,40,KMCI,88,E8,2024-07-11T02:26:17Z,258,34,Point,-95.4569,39.3789
TVS,36,KMCI,84,E8,2024-07-11T02:32:17Z,252,38,Point,-95.5181,39.3006
TVS,40,KMCI,87,E8,2024-07-11T02:32:17Z,252,34,Point,-95.4366,39.3217
TVS,44,KMCI,96,E8,2024-07-11T02:35:07Z,253,35,Point,-95.461,39.3261
TVS,35,KMCI,81,K0,2024-07-11T02:38:17Z,249,37,Point,-95.4835,39.2755
TVS,34,KMCI,71,C0,2024-07-11T02:38:17Z,247,34,Point,-95.4138,39.2755
TVS,40,KMCI,83,X0,2024-07-11T02:56:17Z,233,34,Point,-95.3239,39.1563
TVS,39,KMCI,79,H1,2024-07-11T02:56:17Z,184,33,Point,-94.7912,38.9499
TVS,65,KMCI,93,J1,2024-07-11T03:02:17Z,227,23,Point,-95.1029,39.2368
TVS,27,KPHL,80,F0,2024-07-11T03:02:55Z,314,46,Point,-75.7928,40.4797
TVS,31,KPHL,93,I0,2024-07-11T03:05:49Z,315,46,Point,-75.7806,40.4893
TVS,38,KMCI,90,C4,2024-07-11T03:44:16Z,197,38,Point,-94.9792,38.8926
TVS,48,KPHL,94,R1,2024-07-11T03:49:39Z,324,31,Point,-75.4674,40.3666
TVS,31,KMSY,86,C0,2024-07-11T11:38:47Z,155,44,Point,-90.0483,29.3553
TVS,33,KMSY,94,C0,2024-07-11T11:47:38Z,154,44,Point,-90.0351,29.3608
TVS,37,KMSY,79,E0,2024-07-11T12:14:47Z,163,34,Point,-90.2132,29.4787
TVS,34,KMIA,71,M1,2024-07-11T19:14:35Z,56,33,Point,-79.9846,26.0656
TVS,45,KMSY,78,H5,2024-07-11T19:50:41Z,333,27,Point,-90.6393,30.4236
